p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.56969285421019e-06	0.638449063294381	1	0.845	0.0513886046611332	9	CYBA
1.71296359143821e-06	0.48374623171534	1	0.521	0.056079002056504	9	S100A11
1.72977080775504e-06	0.894898230931951	0.333	0.083	0.0566292367042846	9	FAM133B
1.81110688623081e-06	1.08068079665045	0.306	0.074	0.0592920172414243	9	MAP7D1
1.81296038309017e-06	0.613316612949447	0.611	0.208	0.059352697021606	9	SUMO3
1.81445371935696e-06	0.992720311268181	0.361	0.097	0.0594015858643082	9	LILRB2
1.92155287244359e-06	0.675901271681087	0.639	0.216	0.0629077979380583	9	DDIT4
1.92197714627408e-06	0.544034415361849	0.556	0.172	0.0629216878147208	9	SPG21
1.92757904329993e-06	1.05887260978853	0.361	0.096	0.0631050827195532	9	YIF1A
2.11243874645108e-06	1.94988597156265	0.361	0.107	0.0691570196813156	9	IRF8
2.15966888879366e-06	1.02265433180478	0.361	0.097	0.0707032400813269	9	ATP2B1
2.24936710406082e-06	1.98220288585529	0.361	0.098	0.0736397802527432	9	DUSP23
2.25062044731151e-06	0.819002750409568	0.278	0.064	0.0736808122040841	9	PAFAH1B1
2.53717013826216e-06	0.925615295213452	0.917	0.494	0.0830618759864264	9	RNASET2
2.67769867697662e-06	0.357966997438117	0.556	0.175	0.0876624992868607	9	C16orf13
2.68102804398967e-06	1.30866923975081	0.278	0.066	0.0877714961041339	9	MRPS25
2.68723555071958e-06	0.459449218913234	0.75	0.269	0.0879747174594577	9	TMEM219
2.80705480308462e-06	0.922599121066296	0.389	0.107	0.0918973601433841	9	HNRNPD
2.87903900710997e-06	0.735817481334105	0.25	0.055	0.0942539790147662	9	LTV1
3.0494186813618e-06	1.58455035373733	0.25	0.058	0.0998318687904225	9	ATF3
3.08276675440557e-06	1.30244160632001	0.528	0.189	0.100923618005729	9	PPT1
3.25216041246384e-06	1.22185821974236	0.25	0.056	0.106469227583241	9	SNRNP27
3.34378875916981e-06	1.02137398261227	0.583	0.221	0.109468956397701	9	IFITM3
3.49457940013625e-06	0.779161040885006	0.472	0.144	0.11440554040166	9	RNF5
3.53311304411151e-06	1.1037640192934	0.333	0.089	0.115667054838123	9	NAMPT
3.53565828365041e-06	1.00941656581039	0.278	0.066	0.115750380890147	9	HAUS1
3.56576705610018e-06	1.32294668759257	0.278	0.067	0.116736081882608	9	DNM2
3.59595525701924e-06	1.17260536438778	0.278	0.066	0.117724383204296	9	SH3BP2
3.67403637270289e-06	0.768128614674073	0.611	0.224	0.120280602769547	9	FAM26F
3.85521931604105e-06	2.02583420989813	0.417	0.137	0.126212169968552	9	CAT
3.93923651233125e-06	0.792833504690655	0.583	0.2	0.1289627249407	9	OXA1L
3.96952446878361e-06	0.745222521322272	0.75	0.308	0.129954292059038	9	RAB7A
4.0745467378751e-06	1.19898686381059	0.278	0.068	0.133392511104555	9	ICT1
4.2346397916059e-06	1.90120341210292	0.472	0.161	0.138633637497594	9	IRF7
4.23868712672801e-06	1.11426788954551	0.278	0.067	0.138766139154822	9	PSMG3
4.47098574295356e-06	0.496777088131962	1	0.851	0.146371131252814	9	MYL6
4.67287471929732e-06	0.678717258917	0.389	0.112	0.152980572560356	9	CSF3R
4.84079921996913e-06	0.693425532680898	0.472	0.145	0.158478084863349	9	NDUFA8
4.91015694562627e-06	0.666421536441857	0.306	0.079	0.160748718085913	9	FKBP5
5.17637694790191e-06	1.09349443210181	0.556	0.201	0.169464228520413	9	NDUFAB1
5.22795174892975e-06	0.866202479693201	0.389	0.113	0.171152684356462	9	NANS
5.32288869309717e-06	0.863254817825108	0.556	0.193	0.174260730034615	9	MOB1A
5.58971782132482e-06	0.749461910650568	0.444	0.136	0.182996182034532	9	ETHE1
5.71678358718681e-06	1.30394182714805	0.306	0.082	0.187156061077322	9	ATP6AP1
5.87816690797321e-06	1.09386006093474	0.333	0.091	0.192439428233227	9	LARP7
5.92508553723528e-06	0.473844627121601	0.25	0.057	0.193975450318009	9	RRAGC
6.18200807337921e-06	0.44456452085964	0.333	0.088	0.202386580306289	9	PLEKHF2
6.22361682832898e-06	1.02801610788503	0.361	0.103	0.203748767725834	9	PFKL
6.25192838422104e-06	0.956848443171098	0.278	0.068	0.204675631442628	9	ELMO1
6.30463752659999e-06	1.33379537373959	0.25	0.059	0.20640122334583	9	MFSD1
7.13568171933854e-06	0.796323977489731	0.639	0.234	0.233607948127705	9	HMGN3
7.26162809570534e-06	0.506187000642427	0.639	0.242	0.237731180597201	9	LGALS3
7.43755475478792e-06	1.19144864993112	0.694	0.289	0.243490667562247	9	GNG5
7.47587061412577e-06	1.32462944542994	0.278	0.071	0.244745052165249	9	POLR2A
7.72029370007203e-06	1.28691211139589	0.306	0.082	0.252746975152958	9	SNAP29
7.8067400272724e-06	1.11551421738765	0.25	0.058	0.255577055012844	9	ARHGAP27
8.2306708631076e-06	0.708558619344483	0.361	0.104	0.269455702716417	9	NCKAP1L
8.3107451308377e-06	0.869540033751599	0.611	0.222	0.272077174093365	9	EIF6
8.39200538538123e-06	0.783062083610051	0.389	0.115	0.274737472306611	9	SMIM12
8.92968202873258e-06	1.05848356601593	0.25	0.059	0.292339930256647	9	MIIP
8.9550679921046e-06	0.948422196481983	0.333	0.092	0.29317101592552	9	JOSD2
9.18724406209114e-06	0.932251690681109	0.944	0.543	0.30077199610474	9	EIF3L
9.31158746832713e-06	0.871032077418914	0.361	0.106	0.304842750538094	9	MPEG1
9.36181570286778e-06	0.508450740763693	1	0.857	0.306487122480485	9	SH3BGRL3
9.68293599674987e-06	0.571118176581598	0.361	0.102	0.316999958661597	9	FAM173A
9.94005978250034e-06	1.07070451882908	0.306	0.082	0.325417677159496	9	RBM42
1.00842385691673e-05	0.501219543542797	0.417	0.125	0.330137802277398	9	TMEM208
1.04468913426145e-05	0.251417794154151	0.583	0.195	0.342010328774513	9	CTSB
1.12201407192164e-05	0.688434800534134	0.417	0.13	0.367324966865707	9	PMAIP1
1.15687779465784e-05	0.771948046023648	0.417	0.128	0.378738652415085	9	NAPA
1.18253023899271e-05	0.797980092994264	0.389	0.123	0.387136749641435	9	FGL2
1.18796679474971e-05	0.570113621022173	0.972	0.74	0.388916569265162	9	PPIA
1.22068006820391e-05	0.850372305899064	0.806	0.402	0.399626240728596	9	ATP5B
1.22297241600684e-05	1.45563532415378	0.278	0.074	0.400376709552319	9	UCHL3
1.256310724428e-05	0.444973590912971	0.472	0.152	0.411291004963239	9	C17orf62
1.26163922965948e-05	0.90994398131128	0.778	0.382	0.413035451005921	9	ID2
1.27536773886914e-05	0.53034334773326	0.361	0.104	0.417529890350979	9	SNX5
1.291016320871e-05	1.00037752852509	0.25	0.06	0.422652923126748	9	DHX29
1.29373739064891e-05	1.11043399196143	0.306	0.083	0.423543746950641	9	INPP5D
1.29955079916515e-05	0.927708763039142	0.278	0.07	0.425446940630686	9	VAMP3
1.36031837084869e-05	0.482857339940475	0.528	0.173	0.445341028248444	9	ADRM1
1.3824565084083e-05	0.711941507177641	0.333	0.092	0.452588611722709	9	ZSWIM7
1.42802333088884e-05	0.672248611313333	0.528	0.19	0.467506278066388	9	EFHD2
1.44099269101459e-05	0.629088727622594	0.556	0.193	0.471752187184355	9	YWHAH
1.46154747607081e-05	0.925160174652608	0.389	0.12	0.478481412716061	9	SCNM1
1.48280176357954e-05	0.983578791909221	0.389	0.122	0.48543964136067	9	TMEM109
1.49455088993193e-05	0.95719464964632	0.306	0.084	0.489286070345914	9	PLD3
1.51889438590072e-05	0.650581833989579	0.528	0.185	0.497255644056179	9	OSTC
1.54009955558153e-05	1.23039445380829	0.556	0.208	0.50419779250628	9	HERPUD1
1.58215765788497e-05	0.915621715950258	0.694	0.312	0.517966774038382	9	PPA1
1.61443311598842e-05	0.580473857599619	0.972	0.641	0.528533113512287	9	CLIC1
1.6256309613021e-05	1.43790087473456	0.722	0.306	0.532199064111082	9	ATP5C1
1.69535158248483e-05	0.549372541294587	0.528	0.178	0.555024201073884	9	SSR3
1.69556012018704e-05	0.625817325627157	0.722	0.285	0.555092472146833	9	MRPL23
1.69679700829261e-05	0.614996302204695	0.25	0.06	0.555497404574835	9	PLIN3
1.74802331873949e-05	0.698085114964762	0.25	0.061	0.572267874088933	9	POLD2
1.78447749041398e-05	0.847756244273858	0.306	0.086	0.584202240811728	9	EIF2B1
1.79013981242674e-05	0.725424126609688	0.278	0.072	0.586055971792265	9	RAB4B
1.7955116402558e-05	0.523121831999273	0.861	0.343	0.587814600786942	9	UQCR10
1.84997817871323e-05	0.549275499514241	0.583	0.2	0.605645856147138	9	APH1A
1.8758330075696e-05	0.491241449134262	0.444	0.14	0.614110210018134	9	PSMA4
1.95542179375203e-05	0.674556661247278	0.472	0.156	0.640165986838541	9	RBM17
1.96586590004101e-05	0.707322409947029	0.556	0.203	0.643585178355425	9	GLIPR1
2.10280167173658e-05	2.70394860895646	0.333	0.098	0.68841521129312	9	CNDP2
2.10973813989299e-05	0.910602881294726	0.389	0.123	0.690686072238167	9	AOAH
2.1610911600363e-05	0.653936890981133	0.278	0.072	0.707498023972685	9	MED6
2.16241135976599e-05	1.09798273767228	0.278	0.074	0.707930230960189	9	ZBTB7A
2.28672712534569e-05	1.14384340237715	0.25	0.063	0.748628726295672	9	TPMT
2.36902343818053e-05	0.586464406356224	0.361	0.107	0.775570893191541	9	IFI44
2.41625333602804e-05	0.84800825571092	0.667	0.271	0.791033017148859	9	ZNHIT1
2.49302368767046e-05	0.615604095287689	0.306	0.085	0.816166094869556	9	RBPJ
2.56327121587914e-05	0.75292577752511	0.472	0.163	0.839163730654513	9	NDUFS3
2.6063430899511e-05	0.747204561147956	0.667	0.266	0.853264600788193	9	RGS19
2.67929368262093e-05	1.02578590307475	0.333	0.099	0.877147165816439	9	GRINA
2.71128562666913e-05	0.852722906506234	0.472	0.173	0.887620688458938	9	ABI3
2.72458096074997e-05	0.852553141122232	0.306	0.085	0.891973314930324	9	RPS6KA1
2.73188122880323e-05	0.886506761066657	0.333	0.1	0.894363276685602	9	LRRC25
2.74699650933247e-05	0.262174313747922	0.583	0.213	0.899311717225263	9	SDHB
2.77844213647386e-05	0.72733678015131	0.5	0.175	0.909606386638813	9	DCXR
2.78300827580907e-05	0.687278807775386	0.306	0.086	0.911101249334373	9	PRDX4
2.8194571279488e-05	0.380521054820366	1	0.945	0.923033874547877	9	PFN1
2.83283284561559e-05	0.947937831151332	0.417	0.138	0.927412816997633	9	MLF2
2.86081468266903e-05	0.603480610030007	0.389	0.12	0.936573510812187	9	RAB11A
3.00158342581821e-05	0.6207059881838	0.389	0.122	0.982658381944365	9	NAPRT1
3.0202454484137e-05	1.00673869916514	0.25	0.064	0.988767954901678	9	TOR2A
3.18652506965854e-05	1.15827367611871	0.5	0.194	1	9	ARL4C
3.24001309237786e-05	0.701902880466367	0.778	0.387	1	9	RHOG
3.29611668787607e-05	0.503203220674544	0.639	0.236	1	9	NDUFS8
3.32280302651222e-05	0.487838680624287	0.306	0.086	1	9	GUSB
3.3780523830841e-05	0.86687208543887	0.833	0.382	1	9	COX8A
3.4142067635176e-05	0.478336070168677	1	0.702	1	9	ZFP36
3.44099735764077e-05	0.332120412022296	0.472	0.157	1	9	MPC2
3.6260902011912e-05	0.663128108651751	0.25	0.064	1	9	COMMD4
3.63597639178483e-05	0.885936804278379	0.444	0.154	1	9	MRPL41
3.6595949539604e-05	0.798868376141511	0.556	0.215	1	9	C19orf10
3.70053896943348e-05	0.736429506466516	0.5	0.174	1	9	BAG1
3.71762955592306e-05	0.926677776709222	0.278	0.076	1	9	NRD1
3.7381799704608e-05	1.01869640289904	0.278	0.076	1	9	DCTN6
3.83196507861909e-05	0.867228924134449	0.472	0.168	1	9	ATP6V1E1
3.89695184822286e-05	0.734803052405652	0.278	0.076	1	9	HHEX
3.93356099054749e-05	0.803268128184223	1	0.739	1	9	EIF3K
4.00886573053512e-05	0.37974682288936	0.389	0.121	1	9	BABAM1
4.07234454390485e-05	0.720907696544175	0.5	0.174	1	9	CHMP4B
4.07962363173826e-05	0.702374679279086	0.5	0.178	1	9	PSMB4
4.15150295873848e-05	0.765002277728676	0.444	0.153	1	9	COMT
4.17963599766497e-05	0.735555214534755	0.972	0.815	1	9	ARPC3
4.29903936617346e-05	0.615202679684519	0.556	0.212	1	9	CLNS1A
4.40033918752489e-05	0.694232315821067	0.389	0.125	1	9	SMARCB1
4.45331139026985e-05	0.716748436340024	0.278	0.075	1	9	CNPPD1
4.49360681342138e-05	0.79977928419812	0.694	0.284	1	9	UQCRFS1
4.78240304865629e-05	0.316754470098227	0.444	0.147	1	9	HCK
4.80864806011988e-05	0.698521927164162	0.333	0.101	1	9	C19orf38
4.89200720281794e-05	1.74011817542989	0.389	0.127	1	9	CAPNS1
4.90997362380604e-05	0.556754100760434	0.667	0.249	1	9	TCF25
4.94370932846521e-05	0.396347014023885	0.472	0.161	1	9	PHPT1
4.94771741903973e-05	0.810104301326018	0.389	0.128	1	9	PTRHD1
4.9626611659869e-05	0.586149264595368	0.417	0.136	1	9	SNRPG
5.08591444960407e-05	0.838140632195368	0.417	0.139	1	9	PTPN18
5.0913427501634e-05	0.845957666363306	0.5	0.19	1	9	SERPINB6
5.12673897561114e-05	0.702436098682444	0.556	0.214	1	9	MX1
5.16207891138622e-05	0.807721201278704	0.333	0.101	1	9	TMX1
5.27990920652408e-05	0.959751376553388	0.333	0.103	1	9	PSMB5
5.33298962851496e-05	0.724394404689221	0.444	0.156	1	9	ADI1
5.38202274693121e-05	0.5196844448352	0.917	0.499	1	9	COX5B
5.46269837723742e-05	0.369350423167706	0.583	0.205	1	9	CCT4
5.4817740030491e-05	0.610847750217702	0.25	0.067	1	9	DNTTIP1
5.50497529103624e-05	1.01021232556318	0.361	0.117	1	9	CBR1
5.74349643866571e-05	0.528267295510064	0.722	0.284	1	9	SUPT4H1
5.75532726341835e-05	0.689283572679212	0.278	0.077	1	9	TRIAP1
5.92610642922171e-05	1.17351247106527	0.333	0.107	1	9	MIR24-2
5.98678806639799e-05	0.683060127438037	0.361	0.114	1	9	THEMIS2
6.22750021948775e-05	0.409073670177367	0.417	0.135	1	9	OLA1
6.29354164123842e-05	1.04044194560558	0.361	0.119	1	9	EIF4A3
6.29441156953726e-05	0.945912585479011	0.25	0.066	1	9	PAIP1
6.45240919675749e-05	0.347562308015585	1	0.911	1	9	OAZ1
6.6880032821024e-05	1.02224951004519	0.389	0.132	1	9	NDUFS4
6.76021240826653e-05	0.664428452415526	0.806	0.382	1	9	LCP1
6.87494423049159e-05	0.80108124352393	0.528	0.21	1	9	NDUFB5
7.0142590728536e-05	0.843190103251904	0.417	0.148	1	9	ZYX
7.15869341543061e-05	0.679076195648889	0.889	0.433	1	9	COPE
7.2595414446165e-05	0.875266754834906	0.25	0.067	1	9	MRPS22
7.33223507205848e-05	0.529337333839019	0.444	0.156	1	9	POU2F2
7.41773812123363e-05	1.42108817762387	0.278	0.086	1	9	SLC31A2
7.69464833848448e-05	1.0368457359247	0.25	0.068	1	9	CTA-29F11.1
7.78617787296891e-05	0.820066862503693	0.361	0.119	1	9	COMMD9
7.79035856573949e-05	0.722557753654887	0.889	0.427	1	9	ATP5G3
7.8372362818952e-05	1.15311859159459	0.278	0.081	1	9	PABPN1
7.84851347701202e-05	0.544449743728849	0.361	0.113	1	9	LAGE3
8.10799940360137e-05	0.638624085427406	0.722	0.314	1	9	CYCS
8.41108477253369e-05	0.754024971543926	0.278	0.081	1	9	MTCH2
8.42487843979456e-05	0.613773024368957	0.389	0.128	1	9	CYTH4
8.54319727747613e-05	1.14410272831503	0.333	0.109	1	9	C9orf89
8.69552297316951e-05	0.998332072587791	0.278	0.08	1	9	HDAC3
8.79933318250333e-05	1.15920380162433	0.833	0.482	1	9	SRSF7
8.81713352624482e-05	0.858881911452562	0.417	0.147	1	9	NENF
8.8258444924422e-05	0.355471033868408	0.306	0.091	1	9	LAT2
8.90130640056997e-05	0.438235325112116	0.972	0.781	1	9	S100A6
9.0170625981744e-05	0.923993393702747	0.25	0.068	1	9	BRD4
9.41660129913104e-05	1.01001839959442	0.361	0.122	1	9	UBE2A
9.73577600154775e-05	0.635094472537815	0.306	0.093	1	9	TIMMDC1
9.74150332981469e-05	0.324785360673041	0.417	0.138	1	9	MRPL9
9.7729962040478e-05	0.864323274196397	0.5	0.193	1	9	SDHD
9.77559802624416e-05	0.810120916885698	0.444	0.164	1	9	MIR142
9.92515024420831e-05	0.699118044456578	0.833	0.412	1	9	RGS10
0.000100638772755147	0.715145009670662	0.583	0.227	1	9	NDUFS6
0.000100871210544984	1.14291434211768	0.417	0.156	1	9	MRPL11
0.000101303119465617	0.749657476890325	0.389	0.132	1	9	SYNGR2
0.000103854460871465	1.19105099180678	0.25	0.071	1	9	TOR3A
0.000105709476476152	0.539655949339331	0.667	0.271	1	9	VASP
0.000106090799857678	0.692764367848236	0.361	0.117	1	9	DR1
0.000107829359072531	0.428470951573926	0.583	0.218	1	9	CAPN2
0.000108871497956598	0.639246730759051	0.556	0.212	1	9	PHB
0.000110609573591051	0.864968565147491	0.333	0.107	1	9	MTMR14
0.000112626819867114	0.811412117948312	0.278	0.081	1	9	PDCD7
0.000113015453322731	0.605130925532032	0.806	0.414	1	9	ATP5A1
0.000113427530835588	0.352991270755127	0.5	0.181	1	9	UQCRC1
0.000116021735059469	0.597715083684055	0.25	0.069	1	9	VPS72
0.000116181081681996	0.251135804513109	0.472	0.163	1	9	MRPS15
0.000117292960571346	0.755064786615663	0.417	0.15	1	9	H2AFJ
0.000118288261985073	0.619232619888298	0.861	0.445	1	9	BST2
0.000120230381095423	0.798331642322429	0.25	0.069	1	9	HAUS4
0.000121831010104107	0.734057608631489	0.5	0.188	1	9	LINC00493
0.000122727927434763	0.787100382050297	0.722	0.315	1	9	SEC61B
0.000129159299993502	0.896212250201089	0.278	0.082	1	9	MCRS1
0.000129613330757609	1.0463126202002	0.5	0.193	1	9	PFDN2
0.000130917282423009	0.451213677311358	0.556	0.207	1	9	HSPE1
0.000133920970500716	0.745772529870855	0.528	0.205	1	9	ATP5G1
0.000134696046724373	0.540449981297195	0.444	0.158	1	9	C7orf50
0.000135425580777331	0.654835876336016	0.25	0.069	1	9	NBPF10
0.000135829502204253	0.281333878016883	0.972	0.586	1	9	SAT1
0.000138138105241145	0.587754438331596	0.472	0.171	1	9	NAA10
0.000139160305946523	0.611716652532863	0.444	0.161	1	9	TXN2
0.000139264725698499	0.462596166426536	1	0.915	1	9	CFL1
0.00013962855382948	0.767550579674675	0.25	0.07	1	9	TM9SF2
0.00014470206122299	0.403109364814729	0.444	0.161	1	9	OAZ2
0.000146330015548197	2.07405550939902	0.417	0.153	1	9	MRPL14
0.000154233027787518	0.441471403620311	0.639	0.262	1	9	IFI44L
0.000156037272587426	0.409333891311252	0.278	0.082	1	9	FCGR2A
0.00015924548031373	0.709415824005407	0.556	0.224	1	9	C1orf43
0.000164389614611509	1.03890449919792	0.25	0.072	1	9	PTPN1
0.000170369077263688	0.755681600016477	0.306	0.096	1	9	ESD
0.000171718180999264	0.472805982587486	0.25	0.071	1	9	SLC16A3
0.000171825100904398	0.528517404721552	0.889	0.461	1	9	FKBP1A
0.000174410531237785	0.500082689772388	0.306	0.095	1	9	LINC00152
0.000174929320649596	1.07188080560896	0.25	0.072	1	9	TIMM10
0.000178979215061337	1.69392559721267	0.611	0.302	1	9	GDI2
0.000186413755680958	1.03499492729628	0.306	0.1	1	9	NOTCH2NL
0.000188261386318063	0.833756248826434	0.389	0.14	1	9	MTCH1
0.00019072403260068	0.505364732162768	0.278	0.083	1	9	RPL26L1
0.000197023013019804	0.554350154070237	0.333	0.109	1	9	TXNDC17
0.000199615955970014	0.233273187316532	0.417	0.143	1	9	PMVK
0.000199774728644342	0.569696696949753	0.417	0.147	1	9	GTF3C6
0.000201828456943716	0.504449572719555	0.444	0.162	1	9	SRP72
0.000205611894050432	0.480852044149584	0.556	0.232	1	9	GADD45B
0.000206031641174876	0.34331650592451	0.389	0.133	1	9	PITHD1
0.000207104803680908	0.670100514229849	0.333	0.11	1	9	MX2
0.000210738986205816	0.732216624151479	0.361	0.124	1	9	TLN1
0.000217095851931721	0.615937220950593	0.25	0.071	1	9	ATXN2L
0.000219367597420904	0.678752151568913	0.472	0.184	1	9	DECR1
0.000220681756525186	0.500911021870742	0.583	0.233	1	9	ALKBH7
0.00022379792322935	1.25001794078949	0.25	0.074	1	9	MTHFD2
0.000231524413494811	0.618289085221515	0.361	0.124	1	9	CD300A
0.000235922209640476	0.467970929902443	0.583	0.226	1	9	DEK
0.000236577126065817	0.688048097113069	0.667	0.296	1	9	GNAS
0.000240027915610243	1.07594685208313	0.25	0.075	1	9	TRMT1
0.000240754885616082	0.852355915326386	0.25	0.073	1	9	FASTK
0.000241955967224973	0.626574205810608	0.639	0.299	1	9	FAM49B
0.000246728657825147	0.544920974951379	0.556	0.219	1	9	C19orf70
0.000247290856995003	0.497342049528177	0.972	0.711	1	9	CHCHD2
0.000248109241414023	0.648511079709649	0.333	0.11	1	9	PAK2
0.000249363989660545	0.57946365043179	0.444	0.167	1	9	MED28
0.000250529965410551	0.573235831220279	0.667	0.309	1	9	BLOC1S1
0.000257965216478503	0.848876772223633	0.25	0.075	1	9	PPP2R3C
0.000260506897718625	0.903698012540657	0.417	0.165	1	9	C14orf2
0.000262968685897584	0.781586499994981	0.528	0.208	1	9	XAF1
0.000265727889354871	0.706941807728797	0.639	0.284	1	9	AURKAIP1
0.000269116621336123	0.709965525788533	0.417	0.155	1	9	BRD2
0.00027630815050161	0.939619917448826	0.25	0.075	1	9	FLYWCH2
0.000276476268586947	0.582514624181785	0.667	0.298	1	9	SUB1
0.000301012465994337	0.312262470500459	0.361	0.125	1	9	NT5C
0.000302835965621338	0.711854851122585	0.278	0.087	1	9	FAM192A
0.000304582553280687	1.94018156069726	0.278	0.089	1	9	ACTR1A
0.00030606870284925	0.898868608332555	0.472	0.198	1	9	NR4A2
0.000311944634968892	0.762316656558785	0.389	0.14	1	9	HM13
0.000317106795772991	0.684754537952324	0.333	0.113	1	9	MRPL3
0.000320834048124828	1.0811364472861	0.278	0.091	1	9	PTPLAD2
0.000322154611806848	1.37579549847303	0.25	0.078	1	9	NUBP1
0.000323771125742334	2.27876357319536	0.361	0.126	1	9	COMMD3
0.000329696188175381	0.798132829061547	0.306	0.102	1	9	YBX3
0.000335280369997213	0.495897558120792	1	0.815	1	9	YBX1
0.000338929825173693	0.179546830614359	0.25	0.073	1	9	TMEM242
0.000342892539437886	0.345907902450911	0.611	0.254	1	9	ARRB2
0.000349673512026406	0.740283146502456	0.306	0.1	1	9	WDR74
0.000354151387839763	0.847666153270406	0.806	0.413	1	9	NPC2
0.000359421991070883	0.793685908773807	0.278	0.088	1	9	NSL1
0.000361718903221189	0.800011777781512	0.444	0.172	1	9	MRPL55
0.000362326049885599	0.307851193299136	0.722	0.323	1	9	TIMP1
0.000367298927296737	0.57092880705187	0.361	0.127	1	9	GLUD1
0.000368263849521369	0.362928867236835	0.667	0.288	1	9	GSTO1
0.000373952453585696	0.331559987775715	0.389	0.136	1	9	C11orf48
0.000375227018656465	0.211287304121896	0.306	0.099	1	9	SMIM14
0.00037574893423205	0.458554228640585	0.472	0.187	1	9	MYADM
0.000380663395748989	0.600997480074395	0.389	0.14	1	9	COX16
0.0003814988960728	0.697361606061154	0.333	0.115	1	9	RPN1
0.00040598932009442	0.533674921572376	0.778	0.369	1	9	ATP6V1F
0.000405991497408369	0.703450197417428	0.25	0.075	1	9	PPP1CB
0.000406443758853515	0.347666679746068	0.389	0.138	1	9	ITGB7
0.000411075572874966	0.513744270193046	0.778	0.369	1	9	C1QBP
0.000434515707479449	0.251473343102475	0.389	0.142	1	9	NCOA4
0.00043482987894436	0.763408690140525	0.306	0.103	1	9	ADPGK
0.000437399928696527	0.5403395543089	0.861	0.504	1	9	TPI1
0.000449833785147538	0.709624338194399	0.417	0.163	1	9	APLP2
0.000456839174272078	0.817218288924625	0.306	0.105	1	9	HEXB
0.000468628339641524	0.477120134824389	0.278	0.087	1	9	POLR2H
0.000480946099830894	0.581822330589944	0.639	0.273	1	9	MTDH
0.000486020234226851	1.06085200874791	0.833	0.506	1	9	SLC25A5
0.000488982308336539	0.621591224622445	0.306	0.102	1	9	ARRDC1
0.000490629815879438	0.231576709947952	0.389	0.138	1	9	SNW1
0.000491596598620225	0.306487163471074	0.528	0.208	1	9	RTFDC1
0.000496920447639078	0.503673295100196	0.5	0.208	1	9	CAPZA2
0.000511351177476687	0.484833239685716	0.306	0.102	1	9	SAP30BP
0.000514518033655457	0.603149321508649	0.361	0.13	1	9	AKR7A2
0.00051544484446965	0.406375145956819	0.306	0.104	1	9	SRA1
0.000516939735842859	1.93912832388445	0.333	0.119	1	9	DHRS4L2
0.000520135122925592	0.544908371329297	0.361	0.128	1	9	PRPF40A
0.000523642096478771	0.741874111859617	0.25	0.077	1	9	TMEM259
0.000526213274537048	0.424424115081332	0.25	0.077	1	9	ACADM
0.000530666398539709	0.446037261701242	0.528	0.219	1	9	FMNL1
0.000536640747230789	0.739380202805286	0.278	0.091	1	9	RNPEP
0.000538385936590711	0.54003827528998	0.361	0.13	1	9	MYD88
0.000550167176672771	0.657780240708993	0.25	0.077	1	9	QDPR
0.000552546953951682	0.76504905595123	0.306	0.106	1	9	MSRB1
0.00055919991673572	0.363379210660006	0.917	0.461	1	9	DRAP1
0.000573271333853524	0.635909909698199	0.389	0.151	1	9	TMEM14C
0.00057336514739637	0.72577479062473	0.306	0.105	1	9	ZNF581
0.000576798140266331	0.500435986492619	0.639	0.278	1	9	NDUFV2
0.000580218400225057	0.799881553003425	0.333	0.122	1	9	ARHGAP4
0.000580285243848246	0.53935882821789	0.417	0.159	1	9	TMEM179B
0.000582017005474748	0.528991558581949	0.389	0.146	1	9	SFT2D1
0.000593935553722838	0.233181772383596	0.25	0.077	1	9	ASGR1
0.000594961712726634	0.428721476265487	0.25	0.077	1	9	NUMB
0.000604673650574207	1.38607244329269	0.361	0.135	1	9	FKBP2
0.000605540087185544	0.540798436825533	0.417	0.155	1	9	SNRPE
0.000621304690155158	0.395410175327024	0.917	0.476	1	9	COX6A1
0.000626929759487875	0.619666551187492	0.25	0.078	1	9	DPM2
0.000630305564654863	0.75766887038025	0.278	0.091	1	9	ATIC
0.000634762529993559	0.460083715143847	0.389	0.145	1	9	CHCHD5
0.000636212156714481	0.560264926808591	0.306	0.103	1	9	NOB1
0.000652980405810939	0.83258218269724	0.278	0.093	1	9	OFD1
0.000659788564960753	0.477224756160397	0.639	0.288	1	9	PDCD6
0.000660706337429997	0.568553280833052	0.639	0.289	1	9	CLTA
0.000661840189852941	0.897628725709628	0.278	0.095	1	9	ZNF511
0.000662131467657548	0.468702659914985	0.528	0.227	1	9	GNAI2
0.000675439164435136	0.592535168039769	0.583	0.27	1	9	RPL39
0.00067746630804652	0.570865547175785	0.278	0.091	1	9	UFM1
0.000692543935928755	0.40929180865131	0.806	0.381	1	9	H3F3A
0.000697454519421784	0.622133174132188	0.361	0.136	1	9	STAT1
0.000698635278157351	0.529459057564877	0.583	0.271	1	9	AHNAK
0.000708144503912667	1.07525026464756	0.667	0.293	1	9	SEP15
0.000710527751944964	0.465908202086849	0.722	0.338	1	9	CSNK2B
0.000713916504233505	0.390278668617416	0.444	0.169	1	9	STRAP
0.00071768952517346	0.564972367749675	0.25	0.078	1	9	DCAF7
0.000725688998575991	0.537950016228553	0.278	0.091	1	9	NUDT22
0.000750169543581731	0.654730212912143	0.833	0.484	1	9	FOSB
0.000759607776719417	0.594333974210953	0.833	0.538	1	9	CALM2
0.000761650795204889	0.421706963845388	1	0.859	1	9	PABPC1
